seconds,rr,time,date
26177.616,0.839,7:16:18 AM,3/27/2022
26178.455,0.942,7:16:18 AM,3/27/2022
26179.397,0.912,7:16:19 AM,3/27/2022
26180.309,0.887,7:16:20 AM,3/27/2022
26181.196,0.95,7:16:21 AM,3/27/2022
26182.146,0.955,7:16:22 AM,3/27/2022
26183.101,0.871,7:16:23 AM,3/27/2022
26183.972,0.861,7:16:24 AM,3/27/2022
26184.833,0.851,7:16:25 AM,3/27/2022
26185.684,0.817,7:16:26 AM,3/27/2022
26186.501,0.836,7:16:27 AM,3/27/2022
26187.337,0.862,7:16:27 AM,3/27/2022
26188.199,0.848,7:16:28 AM,3/27/2022
26189.047,0.862,7:16:29 AM,3/27/2022
26189.909,0.867,7:16:30 AM,3/27/2022
26190.776,0.846,7:16:31 AM,3/27/2022
26191.622,0.842,7:16:32 AM,3/27/2022
26192.464,0.843,7:16:32 AM,3/27/2022
26193.307,0.814,7:16:33 AM,3/27/2022
26194.121,0.796,7:16:34 AM,3/27/2022
26194.917,0.802,7:16:35 AM,3/27/2022
26195.719,0.788,7:16:36 AM,3/27/2022
26196.507,0.783,7:16:37 AM,3/27/2022
26197.29,0.753,7:16:37 AM,3/27/2022
26198.043,0.754,7:16:38 AM,3/27/2022
26198.797,0.741,7:16:39 AM,3/27/2022
26199.538,0.727,7:16:40 AM,3/27/2022
26200.265,0.71,7:16:40 AM,3/27/2022
26200.975,0.7,7:16:41 AM,3/27/2022
26201.675,0.687,7:16:42 AM,3/27/2022
26202.362,0.687,7:16:42 AM,3/27/2022
26203.049,0.681,7:16:43 AM,3/27/2022
26203.73,0.687,7:16:44 AM,3/27/2022
26204.417,0.692,7:16:44 AM,3/27/2022
26205.109,0.688,7:16:45 AM,3/27/2022
26205.797,0.68,7:16:46 AM,3/27/2022
26206.477,0.719,7:16:46 AM,3/27/2022
26207.196,0.743,7:16:47 AM,3/27/2022
26207.939,0.781,7:16:48 AM,3/27/2022
26208.72,0.785,7:16:49 AM,3/27/2022
26209.505,0.833,7:16:50 AM,3/27/2022
26210.338,0.939,7:16:50 AM,3/27/2022
26211.277,0.991,7:16:51 AM,3/27/2022
26212.268,0.948,7:16:52 AM,3/27/2022
26213.216,0.927,7:16:53 AM,3/27/2022
26214.143,0.94,7:16:54 AM,3/27/2022
26215.083,0.833,7:16:55 AM,3/27/2022
26215.916,0.76,7:16:56 AM,3/27/2022
26216.676,0.76,7:16:57 AM,3/27/2022
26217.436,0.758,7:16:57 AM,3/27/2022
26218.194,0.775,7:16:58 AM,3/27/2022
26218.969,0.773,7:16:59 AM,3/27/2022
26219.742,0.788,7:17:00 AM,3/27/2022
26220.53,0.813,7:17:01 AM,3/27/2022
26221.343,0.847,7:17:01 AM,3/27/2022
26222.19,0.833,7:17:02 AM,3/27/2022
26223.023,0.87,7:17:03 AM,3/27/2022
26223.893,0.89,7:17:04 AM,3/27/2022
26224.783,0.868,7:17:05 AM,3/27/2022
26225.651,0.865,7:17:06 AM,3/27/2022
26226.516,0.878,7:17:07 AM,3/27/2022
26227.394,0.845,7:17:07 AM,3/27/2022
26228.239,0.878,7:17:08 AM,3/27/2022
26229.117,0.858,7:17:09 AM,3/27/2022
26229.975,0.843,7:17:10 AM,3/27/2022
26230.818,0.862,7:17:11 AM,3/27/2022
26231.68,0.857,7:17:12 AM,3/27/2022
26232.537,0.781,7:17:13 AM,3/27/2022
26233.318,0.765,7:17:13 AM,3/27/2022
26234.083,0.742,7:17:14 AM,3/27/2022
26234.825,0.521,7:17:15 AM,3/27/2022
26235.346,0.791,7:17:15 AM,3/27/2022
26236.137,0.692,7:17:16 AM,3/27/2022
26236.829,0.674,7:17:17 AM,3/27/2022
26237.503,0.645,7:17:18 AM,3/27/2022
26238.148,0.628,7:17:18 AM,3/27/2022
26238.776,0.624,7:17:19 AM,3/27/2022
26239.4,0.621,7:17:19 AM,3/27/2022
26240.021,0.604,7:17:20 AM,3/27/2022
26240.625,0.611,7:17:21 AM,3/27/2022
26241.236,0.584,7:17:21 AM,3/27/2022
26241.82,0.582,7:17:22 AM,3/27/2022
26242.402,0.594,7:17:22 AM,3/27/2022
26242.996,0.57,7:17:23 AM,3/27/2022
26243.566,0.553,7:17:24 AM,3/27/2022
26244.119,0.564,7:17:24 AM,3/27/2022
26244.683,0.549,7:17:25 AM,3/27/2022
26245.232,0.556,7:17:25 AM,3/27/2022
26245.788,0.464,7:17:26 AM,3/27/2022
26246.252,0.607,7:17:26 AM,3/27/2022
26246.859,0.534,7:17:27 AM,3/27/2022
26247.393,0.53,7:17:27 AM,3/27/2022
26247.923,0.52,7:17:28 AM,3/27/2022
26248.443,0.528,7:17:28 AM,3/27/2022
26248.971,0.519,7:17:29 AM,3/27/2022
26249.49,0.519,7:17:29 AM,3/27/2022
26250.009,0.522,7:17:30 AM,3/27/2022
26250.531,0.508,7:17:31 AM,3/27/2022
26251.039,0.515,7:17:31 AM,3/27/2022
26251.554,0.508,7:17:32 AM,3/27/2022
26252.062,0.506,7:17:32 AM,3/27/2022
26252.568,0.512,7:17:33 AM,3/27/2022
26253.08,0.495,7:17:33 AM,3/27/2022
26253.575,0.501,7:17:34 AM,3/27/2022
26254.076,0.505,7:17:34 AM,3/27/2022
26254.581,0.497,7:17:35 AM,3/27/2022
26255.078,0.495,7:17:35 AM,3/27/2022
26255.573,0.497,7:17:36 AM,3/27/2022
26256.07,0.497,7:17:36 AM,3/27/2022
26256.567,0.45,7:17:37 AM,3/27/2022
26257.017,0.533,7:17:37 AM,3/27/2022
26257.55,0.531,7:17:38 AM,3/27/2022
26258.081,0.487,7:17:38 AM,3/27/2022
26258.568,0.496,7:17:39 AM,3/27/2022
26259.064,0.488,7:17:39 AM,3/27/2022
26259.552,0.49,7:17:40 AM,3/27/2022
26260.042,0.493,7:17:40 AM,3/27/2022
26260.535,0.489,7:17:41 AM,3/27/2022
26261.024,0.488,7:17:41 AM,3/27/2022
26261.512,0.477,7:17:42 AM,3/27/2022
26261.989,0.479,7:17:42 AM,3/27/2022
26262.468,0.478,7:17:42 AM,3/27/2022
26262.946,0.479,7:17:43 AM,3/27/2022
26263.425,0.48,7:17:43 AM,3/27/2022
26263.905,0.471,7:17:44 AM,3/27/2022
26264.376,0.475,7:17:44 AM,3/27/2022
26264.851,0.479,7:17:45 AM,3/27/2022
26265.33,0.475,7:17:45 AM,3/27/2022
26265.805,0.461,7:17:46 AM,3/27/2022
26266.266,0.465,7:17:46 AM,3/27/2022
26266.731,0.47,7:17:47 AM,3/27/2022
26267.201,0.462,7:17:47 AM,3/27/2022
26267.663,0.462,7:17:48 AM,3/27/2022
26268.125,0.459,7:17:48 AM,3/27/2022
26268.584,0.463,7:17:49 AM,3/27/2022
26269.047,0.453,7:17:49 AM,3/27/2022
26269.5,0.459,7:17:49 AM,3/27/2022
26269.959,0.456,7:17:50 AM,3/27/2022
26270.415,0.461,7:17:50 AM,3/27/2022
26270.876,0.453,7:17:51 AM,3/27/2022
26271.329,0.451,7:17:51 AM,3/27/2022
26271.78,0.454,7:17:52 AM,3/27/2022
26272.234,0.458,7:17:52 AM,3/27/2022
26272.692,0.446,7:17:53 AM,3/27/2022
26273.138,0.447,7:17:53 AM,3/27/2022
26273.585,0.448,7:17:54 AM,3/27/2022
26274.033,0.448,7:17:54 AM,3/27/2022
26274.481,0.444,7:17:54 AM,3/27/2022
26274.925,0.444,7:17:55 AM,3/27/2022
26275.369,0.441,7:17:55 AM,3/27/2022
26275.81,0.441,7:17:56 AM,3/27/2022
26276.251,0.449,7:17:56 AM,3/27/2022
26276.7,0.445,7:17:57 AM,3/27/2022
26277.145,0.435,7:17:57 AM,3/27/2022
26277.58,0.441,7:17:58 AM,3/27/2022
26278.021,0.444,7:17:58 AM,3/27/2022
26278.465,0.439,7:17:58 AM,3/27/2022
26278.904,0.436,7:17:59 AM,3/27/2022
26279.34,0.438,7:17:59 AM,3/27/2022
26279.778,0.436,7:18:00 AM,3/27/2022
26280.214,0.436,7:18:00 AM,3/27/2022
26280.65,0.446,7:18:01 AM,3/27/2022
26281.096,0.435,7:18:01 AM,3/27/2022
26281.531,0.434,7:18:02 AM,3/27/2022
26281.965,0.437,7:18:02 AM,3/27/2022
26282.402,0.445,7:18:02 AM,3/27/2022
26282.847,0.437,7:18:03 AM,3/27/2022
26283.284,0.438,7:18:03 AM,3/27/2022
26283.722,0.437,7:18:04 AM,3/27/2022
26284.159,0.437,7:18:04 AM,3/27/2022
26284.596,0.441,7:18:05 AM,3/27/2022
26285.037,0.441,7:18:05 AM,3/27/2022
26285.478,0.434,7:18:05 AM,3/27/2022
26285.912,0.436,7:18:06 AM,3/27/2022
26286.348,0.437,7:18:06 AM,3/27/2022
26286.785,0.439,7:18:07 AM,3/27/2022
26287.224,0.448,7:18:07 AM,3/27/2022
26287.672,0.434,7:18:08 AM,3/27/2022
26288.106,0.435,7:18:08 AM,3/27/2022
26288.541,0.438,7:18:09 AM,3/27/2022
26288.979,0.444,7:18:09 AM,3/27/2022
26289.423,0.435,7:18:09 AM,3/27/2022
26289.858,0.435,7:18:10 AM,3/27/2022
26290.293,0.435,7:18:10 AM,3/27/2022
26290.728,0.433,7:18:11 AM,3/27/2022
26291.161,0.436,7:18:11 AM,3/27/2022
26291.597,0.443,7:18:12 AM,3/27/2022
26292.04,0.435,7:18:12 AM,3/27/2022
26292.475,0.431,7:18:12 AM,3/27/2022
26292.906,0.433,7:18:13 AM,3/27/2022
26293.339,0.435,7:18:13 AM,3/27/2022
26293.774,0.435,7:18:14 AM,3/27/2022
26294.209,0.439,7:18:14 AM,3/27/2022
26294.648,0.432,7:18:15 AM,3/27/2022
26295.08,0.429,7:18:15 AM,3/27/2022
26295.509,0.431,7:18:16 AM,3/27/2022
26295.94,0.436,7:18:16 AM,3/27/2022
26296.376,0.436,7:18:16 AM,3/27/2022
26296.812,0.431,7:18:17 AM,3/27/2022
26297.243,0.43,7:18:17 AM,3/27/2022
26297.673,0.432,7:18:18 AM,3/27/2022
26298.105,0.429,7:18:18 AM,3/27/2022
26298.534,0.433,7:18:19 AM,3/27/2022
26298.967,0.439,7:18:19 AM,3/27/2022
26299.406,0.432,7:18:19 AM,3/27/2022
26299.838,0.428,7:18:20 AM,3/27/2022
26300.266,0.431,7:18:20 AM,3/27/2022
26300.697,0.431,7:18:21 AM,3/27/2022
26301.128,0.433,7:18:21 AM,3/27/2022
26301.561,0.432,7:18:22 AM,3/27/2022
26301.993,0.429,7:18:22 AM,3/27/2022
26302.422,0.426,7:18:22 AM,3/27/2022
26302.848,0.429,7:18:23 AM,3/27/2022
26303.277,0.432,7:18:23 AM,3/27/2022
26303.709,0.435,7:18:24 AM,3/27/2022
26304.144,0.425,7:18:24 AM,3/27/2022
26304.569,0.43,7:18:25 AM,3/27/2022
26304.999,0.425,7:18:25 AM,3/27/2022
26305.424,0.428,7:18:25 AM,3/27/2022
26305.852,0.428,7:18:26 AM,3/27/2022
26306.28,0.434,7:18:26 AM,3/27/2022
26306.714,0.435,7:18:27 AM,3/27/2022
26307.149,0.423,7:18:27 AM,3/27/2022
26307.572,0.425,7:18:28 AM,3/27/2022
26307.997,0.429,7:18:28 AM,3/27/2022
26308.426,0.427,7:18:28 AM,3/27/2022
26308.853,0.431,7:18:29 AM,3/27/2022
26309.284,0.434,7:18:29 AM,3/27/2022
26309.718,0.423,7:18:30 AM,3/27/2022
26310.141,0.424,7:18:30 AM,3/27/2022
26310.565,0.426,7:18:31 AM,3/27/2022
26310.991,0.429,7:18:31 AM,3/27/2022
26311.42,0.428,7:18:31 AM,3/27/2022
26311.848,0.427,7:18:32 AM,3/27/2022
26312.275,0.425,7:18:32 AM,3/27/2022
26312.7,0.422,7:18:33 AM,3/27/2022
26313.122,0.425,7:18:33 AM,3/27/2022
26313.547,0.429,7:18:34 AM,3/27/2022
26313.976,0.429,7:18:34 AM,3/27/2022
26314.405,0.425,7:18:34 AM,3/27/2022
26314.83,0.424,7:18:35 AM,3/27/2022
26315.254,0.425,7:18:35 AM,3/27/2022
26315.679,0.421,7:18:36 AM,3/27/2022
26316.1,0.424,7:18:36 AM,3/27/2022
26316.524,0.428,7:18:37 AM,3/27/2022
26316.952,0.428,7:18:37 AM,3/27/2022
26317.38,0.42,7:18:37 AM,3/27/2022
26317.8,0.421,7:18:38 AM,3/27/2022
26318.221,0.423,7:18:38 AM,3/27/2022
26318.644,0.42,7:18:39 AM,3/27/2022
26319.064,0.424,7:18:39 AM,3/27/2022
26319.488,0.428,7:18:39 AM,3/27/2022
26319.916,0.43,7:18:40 AM,3/27/2022
26320.346,0.416,7:18:40 AM,3/27/2022
26320.762,0.421,7:18:41 AM,3/27/2022
26321.183,0.423,7:18:41 AM,3/27/2022
26321.606,0.42,7:18:42 AM,3/27/2022
26322.026,0.425,7:18:42 AM,3/27/2022
26322.451,0.427,7:18:42 AM,3/27/2022
26322.878,0.417,7:18:43 AM,3/27/2022
26323.295,0.417,7:18:43 AM,3/27/2022
26323.712,0.419,7:18:44 AM,3/27/2022
26324.131,0.422,7:18:44 AM,3/27/2022
26324.553,0.419,7:18:45 AM,3/27/2022
26324.972,0.425,7:18:45 AM,3/27/2022
26325.397,0.426,7:18:45 AM,3/27/2022
26325.823,0.416,7:18:46 AM,3/27/2022
26326.239,0.415,7:18:46 AM,3/27/2022
26326.654,0.419,7:18:47 AM,3/27/2022
26327.073,0.421,7:18:47 AM,3/27/2022
26327.494,0.42,7:18:47 AM,3/27/2022
26327.914,0.423,7:18:48 AM,3/27/2022
26328.337,0.426,7:18:48 AM,3/27/2022
26328.763,0.417,7:18:49 AM,3/27/2022
26329.18,0.416,7:18:49 AM,3/27/2022
26329.596,0.417,7:18:50 AM,3/27/2022
26330.013,0.421,7:18:50 AM,3/27/2022
26330.434,0.418,7:18:50 AM,3/27/2022
26330.852,0.422,7:18:51 AM,3/27/2022
26331.274,0.427,7:18:51 AM,3/27/2022
26331.701,0.42,7:18:52 AM,3/27/2022
26332.121,0.415,7:18:52 AM,3/27/2022
26332.536,0.417,7:18:53 AM,3/27/2022
26332.953,0.419,7:18:53 AM,3/27/2022
26333.372,0.417,7:18:53 AM,3/27/2022
26333.789,0.421,7:18:54 AM,3/27/2022
26334.21,0.428,7:18:54 AM,3/27/2022
26334.638,0.417,7:18:55 AM,3/27/2022
26335.055,0.415,7:18:55 AM,3/27/2022
26335.47,0.417,7:18:55 AM,3/27/2022
26335.887,0.419,7:18:56 AM,3/27/2022
26336.306,0.424,7:18:56 AM,3/27/2022
26336.73,0.423,7:18:57 AM,3/27/2022
26337.153,0.419,7:18:57 AM,3/27/2022
26337.572,0.42,7:18:58 AM,3/27/2022
26337.992,0.419,7:18:58 AM,3/27/2022
26338.411,0.413,7:18:58 AM,3/27/2022
26338.824,0.419,7:18:59 AM,3/27/2022
26339.243,0.42,7:18:59 AM,3/27/2022
26339.663,0.418,7:19:00 AM,3/27/2022
26340.081,0.423,7:19:00 AM,3/27/2022
26340.504,0.425,7:19:01 AM,3/27/2022
26340.929,0.414,7:19:01 AM,3/27/2022
26341.343,0.417,7:19:01 AM,3/27/2022
26341.76,0.419,7:19:02 AM,3/27/2022
26342.179,0.414,7:19:02 AM,3/27/2022
26342.593,0.419,7:19:03 AM,3/27/2022
26343.012,0.419,7:19:03 AM,3/27/2022
26343.431,0.419,7:19:03 AM,3/27/2022
26343.85,0.413,7:19:04 AM,3/27/2022
26344.263,0.414,7:19:04 AM,3/27/2022
26344.677,0.416,7:19:05 AM,3/27/2022
26345.093,0.413,7:19:05 AM,3/27/2022
26345.506,0.417,7:19:06 AM,3/27/2022
26345.923,0.419,7:19:06 AM,3/27/2022
26346.342,0.414,7:19:06 AM,3/27/2022
26346.756,0.419,7:19:07 AM,3/27/2022
26347.175,0.416,7:19:07 AM,3/27/2022
26347.591,0.412,7:19:08 AM,3/27/2022
26348.003,0.412,7:19:08 AM,3/27/2022
26348.415,0.415,7:19:08 AM,3/27/2022
26348.83,0.415,7:19:09 AM,3/27/2022
26349.245,0.417,7:19:09 AM,3/27/2022
26349.662,0.419,7:19:10 AM,3/27/2022
26350.081,0.421,7:19:10 AM,3/27/2022
26350.502,0.413,7:19:11 AM,3/27/2022
26350.915,0.414,7:19:11 AM,3/27/2022
26351.329,0.417,7:19:11 AM,3/27/2022
26351.746,0.414,7:19:12 AM,3/27/2022
26352.16,0.415,7:19:12 AM,3/27/2022
26352.575,0.42,7:19:13 AM,3/27/2022
26352.995,0.418,7:19:13 AM,3/27/2022
26353.413,0.418,7:19:13 AM,3/27/2022
26353.831,0.417,7:19:14 AM,3/27/2022
26354.248,0.416,7:19:14 AM,3/27/2022
26354.664,0.413,7:19:15 AM,3/27/2022
26355.077,0.417,7:19:15 AM,3/27/2022
26355.494,0.418,7:19:15 AM,3/27/2022
26355.912,0.42,7:19:16 AM,3/27/2022
26356.332,0.418,7:19:16 AM,3/27/2022
26356.75,0.424,7:19:17 AM,3/27/2022
26357.174,0.423,7:19:17 AM,3/27/2022
26357.597,0.413,7:19:18 AM,3/27/2022
26358.01,0.415,7:19:18 AM,3/27/2022
26358.425,0.419,7:19:18 AM,3/27/2022
26358.844,0.417,7:19:19 AM,3/27/2022
26359.261,0.416,7:19:19 AM,3/27/2022
26359.677,0.416,7:19:20 AM,3/27/2022
26360.093,0.423,7:19:20 AM,3/27/2022
26360.516,0.419,7:19:21 AM,3/27/2022
26360.935,0.42,7:19:21 AM,3/27/2022
26361.355,0.418,7:19:21 AM,3/27/2022
26361.773,0.424,7:19:22 AM,3/27/2022
26362.197,0.42,7:19:22 AM,3/27/2022
26362.617,0.42,7:19:23 AM,3/27/2022
26363.037,0.424,7:19:23 AM,3/27/2022
26363.461,0.424,7:19:23 AM,3/27/2022
26363.885,0.421,7:19:24 AM,3/27/2022
26364.306,0.42,7:19:24 AM,3/27/2022
26364.726,0.428,7:19:25 AM,3/27/2022
26365.154,0.425,7:19:25 AM,3/27/2022
26365.579,0.426,7:19:26 AM,3/27/2022
26366.005,0.424,7:19:26 AM,3/27/2022
26366.429,0.428,7:19:26 AM,3/27/2022
26366.857,0.43,7:19:27 AM,3/27/2022
26367.287,0.428,7:19:27 AM,3/27/2022
26367.715,0.436,7:19:28 AM,3/27/2022
26368.151,0.44,7:19:28 AM,3/27/2022
26368.591,0.456,7:19:29 AM,3/27/2022
26369.047,0.458,7:19:29 AM,3/27/2022
26369.505,0.46,7:19:30 AM,3/27/2022
26369.965,0.466,7:19:30 AM,3/27/2022
26370.431,0.469,7:19:30 AM,3/27/2022
26370.9,0.466,7:19:31 AM,3/27/2022
26371.366,0.47,7:19:31 AM,3/27/2022
26371.836,0.47,7:19:32 AM,3/27/2022
26372.306,0.477,7:19:32 AM,3/27/2022
26372.783,0.475,7:19:33 AM,3/27/2022
26373.258,0.471,7:19:33 AM,3/27/2022
26373.729,0.475,7:19:34 AM,3/27/2022
26374.204,0.484,7:19:34 AM,3/27/2022
26374.688,0.481,7:19:35 AM,3/27/2022
26375.169,0.483,7:19:35 AM,3/27/2022
26375.652,0.48,7:19:36 AM,3/27/2022
26376.132,0.49,7:19:36 AM,3/27/2022
26376.622,0.482,7:19:37 AM,3/27/2022
26377.104,0.493,7:19:37 AM,3/27/2022
26377.597,0.498,7:19:38 AM,3/27/2022
26378.095,0.487,7:19:38 AM,3/27/2022
26378.582,0.497,7:19:39 AM,3/27/2022
26379.079,0.5,7:19:39 AM,3/27/2022
26379.579,0.483,7:19:40 AM,3/27/2022
26380.062,0.494,7:19:40 AM,3/27/2022
26380.556,0.496,7:19:41 AM,3/27/2022
26381.052,0.48,7:19:41 AM,3/27/2022
26381.532,0.492,7:19:42 AM,3/27/2022
26382.024,0.495,7:19:42 AM,3/27/2022
26382.519,0.483,7:19:43 AM,3/27/2022
26383.002,0.498,7:19:43 AM,3/27/2022
26383.5,0.5,7:19:44 AM,3/27/2022
26384,0.5,7:19:44 AM,3/27/2022
26384.5,0.484,7:19:44 AM,3/27/2022
26384.984,0.496,7:19:45 AM,3/27/2022
26385.48,0.494,7:19:45 AM,3/27/2022
26385.974,0.485,7:19:46 AM,3/27/2022
26386.459,0.492,7:19:46 AM,3/27/2022
26386.951,0.49,7:19:47 AM,3/27/2022
26387.441,0.483,7:19:47 AM,3/27/2022
26387.924,0.49,7:19:48 AM,3/27/2022
26388.414,0.487,7:19:48 AM,3/27/2022
26388.901,0.478,7:19:49 AM,3/27/2022
26389.379,0.486,7:19:49 AM,3/27/2022
26389.865,0.485,7:19:50 AM,3/27/2022
26390.35,0.471,7:19:50 AM,3/27/2022
26390.821,0.479,7:19:51 AM,3/27/2022
26391.3,0.484,7:19:51 AM,3/27/2022
26391.784,0.469,7:19:52 AM,3/27/2022
26392.253,0.476,7:19:52 AM,3/27/2022
26392.729,0.482,7:19:53 AM,3/27/2022
26393.211,0.468,7:19:53 AM,3/27/2022
26393.679,0.476,7:19:54 AM,3/27/2022
26394.155,0.471,7:19:54 AM,3/27/2022
26394.626,0.469,7:19:55 AM,3/27/2022
26395.095,0.471,7:19:55 AM,3/27/2022
26395.566,0.471,7:19:56 AM,3/27/2022
26396.037,0.466,7:19:56 AM,3/27/2022
26396.503,0.462,7:19:57 AM,3/27/2022
26396.965,0.465,7:19:57 AM,3/27/2022
26397.43,0.472,7:19:57 AM,3/27/2022
26397.902,0.463,7:19:58 AM,3/27/2022
26398.365,0.462,7:19:58 AM,3/27/2022
26398.827,0.463,7:19:59 AM,3/27/2022
26399.29,0.472,7:19:59 AM,3/27/2022
26399.762,0.455,7:20:00 AM,3/27/2022
26400.217,0.462,7:20:00 AM,3/27/2022
26400.679,0.462,7:20:01 AM,3/27/2022
26401.141,0.463,7:20:01 AM,3/27/2022
26401.604,0.45,7:20:02 AM,3/27/2022
26402.054,0.453,7:20:02 AM,3/27/2022
26402.507,0.457,7:20:03 AM,3/27/2022
26402.964,0.452,7:20:03 AM,3/27/2022
26403.416,0.447,7:20:03 AM,3/27/2022
26403.863,0.452,7:20:04 AM,3/27/2022
26404.315,0.444,7:20:04 AM,3/27/2022
26404.759,0.451,7:20:05 AM,3/27/2022
26405.21,0.452,7:20:05 AM,3/27/2022
26405.662,0.447,7:20:06 AM,3/27/2022
26406.109,0.452,7:20:06 AM,3/27/2022
26406.561,0.451,7:20:07 AM,3/27/2022
26407.012,0.439,7:20:07 AM,3/27/2022
26407.451,0.445,7:20:07 AM,3/27/2022
26407.896,0.442,7:20:08 AM,3/27/2022
26408.338,0.448,7:20:08 AM,3/27/2022
26408.786,0.445,7:20:09 AM,3/27/2022
26409.231,0.438,7:20:09 AM,3/27/2022
26409.669,0.442,7:20:10 AM,3/27/2022
26410.111,0.44,7:20:10 AM,3/27/2022
26410.551,0.444,7:20:11 AM,3/27/2022
26410.995,0.45,7:20:11 AM,3/27/2022
26411.445,0.435,7:20:11 AM,3/27/2022
26411.88,0.439,7:20:12 AM,3/27/2022
